2024-10-11 15:53:18,431 - ==> Logging on master GPU: 0
2024-10-11 15:53:18,432 - ==> Running Trainer: CLSTrainer
2024-10-11 15:53:18,432 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-11 15:53:18,432 - ==> Building model
2024-10-11 15:53:18,703 - ==> Creating optimizer
2024-10-11 15:53:18,708 - ==> Native DDP
2024-10-11 15:53:18,744 - ==> Loading dataset: ImageFolderLMDB
2024-10-11 15:53:18,817 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-11 17:36:55,117 - Train: 6.81% [25550/375300]  [20.4/300.0] [batch_t 0.309 (0.230)] [data_t 0.009] [optim_t 0.300] [lr 0.002966] [CE 4.327 (4.319)] [KD 0.000 (0.000)]
2024-10-11 17:37:06,737 - Train: 6.82% [25600/375300]  [20.5/300.0] [batch_t 0.229 (0.232)] [data_t 0.009] [optim_t 0.220] [lr 0.002966] [CE 4.510 (4.292)] [KD 0.000 (0.000)]
2024-10-11 17:37:18,264 - Train: 6.83% [25650/375300]  [20.5/300.0] [batch_t 0.190 (0.230)] [data_t 0.010] [optim_t 0.180] [lr 0.002966] [CE 4.339 (4.264)] [KD 0.000 (0.000)]
2024-10-11 17:37:29,644 - Train: 6.85% [25700/375300]  [20.5/300.0] [batch_t 0.216 (0.227)] [data_t 0.009] [optim_t 0.207] [lr 0.002966] [CE 4.493 (4.325)] [KD 0.000 (0.000)]
2024-10-11 17:37:41,260 - Train: 6.86% [25750/375300]  [20.6/300.0] [batch_t 0.266 (0.232)] [data_t 0.009] [optim_t 0.258] [lr 0.002966] [CE 4.295 (4.328)] [KD 0.000 (0.000)]
2024-10-11 17:37:52,701 - Train: 6.87% [25800/375300]  [20.6/300.0] [batch_t 0.234 (0.229)] [data_t 0.009] [optim_t 0.225] [lr 0.002966] [CE 4.222 (4.360)] [KD 0.000 (0.000)]
2024-10-11 17:38:04,291 - Train: 6.89% [25850/375300]  [20.7/300.0] [batch_t 0.190 (0.232)] [data_t 0.009] [optim_t 0.181] [lr 0.002965] [CE 4.365 (4.368)] [KD 0.000 (0.000)]
2024-10-11 17:38:16,007 - Train: 6.90% [25900/375300]  [20.7/300.0] [batch_t 0.227 (0.234)] [data_t 0.009] [optim_t 0.218] [lr 0.002965] [CE 4.225 (4.307)] [KD 0.000 (0.000)]
2024-10-11 17:38:28,061 - Train: 6.91% [25950/375300]  [20.7/300.0] [batch_t 0.262 (0.241)] [data_t 0.009] [optim_t 0.253] [lr 0.002965] [CE 4.522 (4.330)] [KD 0.000 (0.000)]
2024-10-11 17:38:39,926 - Train: 6.93% [26000/375300]  [20.8/300.0] [batch_t 0.186 (0.237)] [data_t 0.009] [optim_t 0.177] [lr 0.002965] [CE 4.098 (4.318)] [KD 0.000 (0.000)]
2024-10-11 17:38:51,528 - Train: 6.94% [26050/375300]  [20.8/300.0] [batch_t 0.313 (0.232)] [data_t 0.009] [optim_t 0.304] [lr 0.002965] [CE 4.754 (4.286)] [KD 0.000 (0.000)]
2024-10-11 17:39:02,807 - Train: 6.95% [26100/375300]  [20.9/300.0] [batch_t 0.258 (0.225)] [data_t 0.009] [optim_t 0.249] [lr 0.002965] [CE 4.459 (4.269)] [KD 0.000 (0.000)]
2024-10-11 17:39:14,334 - Train: 6.97% [26150/375300]  [20.9/300.0] [batch_t 0.234 (0.230)] [data_t 0.009] [optim_t 0.225] [lr 0.002965] [CE 4.597 (4.329)] [KD 0.000 (0.000)]
2024-10-11 17:39:25,942 - Train: 6.98% [26200/375300]  [20.9/300.0] [batch_t 0.222 (0.232)] [data_t 0.009] [optim_t 0.213] [lr 0.002964] [CE 4.514 (4.267)] [KD 0.000 (0.000)]
2024-10-11 17:39:37,365 - Train: 6.99% [26250/375300]  [21.0/300.0] [batch_t 0.191 (0.228)] [data_t 0.009] [optim_t 0.182] [lr 0.002964] [CE 4.125 (4.295)] [KD 0.000 (0.000)]
2024-10-11 17:39:41,537 - ==> Total time: 1:46:24	 Eta: 23:33:39 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-11 17:39:51,316 - Train: 7.01% [26300/375300]  [21.0/300.0] [batch_t 0.186 (0.292)] [data_t 0.009] [optim_t 0.177] [lr 0.002964] [CE 4.050 (4.332)] [KD 0.000 (0.000)]
2024-10-11 17:40:02,839 - Train: 7.02% [26350/375300]  [21.1/300.0] [batch_t 0.221 (0.230)] [data_t 0.009] [optim_t 0.212] [lr 0.002964] [CE 4.513 (4.306)] [KD 0.000 (0.000)]
2024-10-11 17:40:14,312 - Train: 7.03% [26400/375300]  [21.1/300.0] [batch_t 0.201 (0.229)] [data_t 0.009] [optim_t 0.192] [lr 0.002964] [CE 4.482 (4.321)] [KD 0.000 (0.000)]
2024-10-11 17:40:25,846 - Train: 7.05% [26450/375300]  [21.1/300.0] [batch_t 0.224 (0.231)] [data_t 0.009] [optim_t 0.216] [lr 0.002964] [CE 4.747 (4.275)] [KD 0.000 (0.000)]
2024-10-11 17:40:37,503 - Train: 7.06% [26500/375300]  [21.2/300.0] [batch_t 0.218 (0.233)] [data_t 0.009] [optim_t 0.209] [lr 0.002964] [CE 4.409 (4.289)] [KD 0.000 (0.000)]
2024-10-11 17:40:49,155 - Train: 7.07% [26550/375300]  [21.2/300.0] [batch_t 0.235 (0.233)] [data_t 0.060] [optim_t 0.174] [lr 0.002963] [CE 3.977 (4.256)] [KD 0.000 (0.000)]
2024-10-11 17:41:00,810 - Train: 7.09% [26600/375300]  [21.3/300.0] [batch_t 0.222 (0.233)] [data_t 0.009] [optim_t 0.213] [lr 0.002963] [CE 4.625 (4.268)] [KD 0.000 (0.000)]
2024-10-11 17:41:12,264 - Train: 7.10% [26650/375300]  [21.3/300.0] [batch_t 0.233 (0.229)] [data_t 0.009] [optim_t 0.224] [lr 0.002963] [CE 4.342 (4.307)] [KD 0.000 (0.000)]
2024-10-11 17:41:23,839 - Train: 7.11% [26700/375300]  [21.3/300.0] [batch_t 0.186 (0.231)] [data_t 0.009] [optim_t 0.177] [lr 0.002963] [CE 4.131 (4.327)] [KD 0.000 (0.000)]
2024-10-11 17:41:35,445 - Train: 7.13% [26750/375300]  [21.4/300.0] [batch_t 0.210 (0.232)] [data_t 0.036] [optim_t 0.173] [lr 0.002963] [CE 4.440 (4.270)] [KD 0.000 (0.000)]
2024-10-11 17:41:47,222 - Train: 7.14% [26800/375300]  [21.4/300.0] [batch_t 0.185 (0.235)] [data_t 0.009] [optim_t 0.176] [lr 0.002963] [CE 4.614 (4.280)] [KD 0.000 (0.000)]
2024-10-11 17:41:59,127 - Train: 7.15% [26850/375300]  [21.5/300.0] [batch_t 0.233 (0.238)] [data_t 0.058] [optim_t 0.174] [lr 0.002963] [CE 4.253 (4.250)] [KD 0.000 (0.000)]
2024-10-11 17:42:10,817 - Train: 7.17% [26900/375300]  [21.5/300.0] [batch_t 0.205 (0.234)] [data_t 0.026] [optim_t 0.179] [lr 0.002963] [CE 4.378 (4.316)] [KD 0.000 (0.000)]
2024-10-11 17:42:22,407 - Train: 7.18% [26950/375300]  [21.5/300.0] [batch_t 0.229 (0.232)] [data_t 0.055] [optim_t 0.174] [lr 0.002962] [CE 4.017 (4.261)] [KD 0.000 (0.000)]
2024-10-11 17:42:33,828 - Train: 7.19% [27000/375300]  [21.6/300.0] [batch_t 0.198 (0.228)] [data_t 0.021] [optim_t 0.177] [lr 0.002962] [CE 3.997 (4.286)] [KD 0.000 (0.000)]
2024-10-11 17:42:45,481 - Train: 7.21% [27050/375300]  [21.6/300.0] [batch_t 0.185 (0.233)] [data_t 0.009] [optim_t 0.176] [lr 0.002962] [CE 3.870 (4.320)] [KD 0.000 (0.000)]
2024-10-11 17:42:57,126 - Train: 7.22% [27100/375300]  [21.7/300.0] [batch_t 0.461 (0.233)] [data_t 0.283] [optim_t 0.178] [lr 0.002962] [CE 4.380 (4.320)] [KD 0.000 (0.000)]
2024-10-11 17:43:08,564 - Train: 7.23% [27150/375300]  [21.7/300.0] [batch_t 0.226 (0.229)] [data_t 0.053] [optim_t 0.173] [lr 0.002962] [CE 4.307 (4.308)] [KD 0.000 (0.000)]
2024-10-11 17:43:20,161 - Train: 7.25% [27200/375300]  [21.7/300.0] [batch_t 0.212 (0.232)] [data_t 0.037] [optim_t 0.175] [lr 0.002962] [CE 4.439 (4.295)] [KD 0.000 (0.000)]
2024-10-11 17:43:31,767 - Train: 7.26% [27250/375300]  [21.8/300.0] [batch_t 0.236 (0.232)] [data_t 0.062] [optim_t 0.174] [lr 0.002962] [CE 4.216 (4.302)] [KD 0.000 (0.000)]
2024-10-11 17:43:43,468 - Train: 7.27% [27300/375300]  [21.8/300.0] [batch_t 0.238 (0.234)] [data_t 0.065] [optim_t 0.173] [lr 0.002961] [CE 4.268 (4.251)] [KD 0.000 (0.000)]
2024-10-11 17:43:55,065 - Train: 7.29% [27350/375300]  [21.9/300.0] [batch_t 0.183 (0.232)] [data_t 0.009] [optim_t 0.174] [lr 0.002961] [CE 4.546 (4.306)] [KD 0.000 (0.000)]
2024-10-11 17:44:06,573 - Train: 7.30% [27400/375300]  [21.9/300.0] [batch_t 0.184 (0.230)] [data_t 0.009] [optim_t 0.175] [lr 0.002961] [CE 4.160 (4.243)] [KD 0.000 (0.000)]
2024-10-11 17:44:18,094 - Train: 7.31% [27450/375300]  [21.9/300.0] [batch_t 0.214 (0.230)] [data_t 0.040] [optim_t 0.173] [lr 0.002961] [CE 4.389 (4.296)] [KD 0.000 (0.000)]
2024-10-11 17:44:29,585 - Train: 7.33% [27500/375300]  [22.0/300.0] [batch_t 0.263 (0.230)] [data_t 0.083] [optim_t 0.179] [lr 0.002961] [CE 4.188 (4.306)] [KD 0.000 (0.000)]
2024-10-11 17:44:34,212 - ==> Total time: 1:51:16	 Eta: 23:26:12 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-11 17:44:43,299 - Train: 7.34% [27550/375300]  [22.0/300.0] [batch_t 0.186 (0.275)] [data_t 0.009] [optim_t 0.177] [lr 0.002961] [CE 4.449 (4.252)] [KD 0.000 (0.000)]
2024-10-11 17:44:55,408 - Train: 7.35% [27600/375300]  [22.1/300.0] [batch_t 0.185 (0.242)] [data_t 0.009] [optim_t 0.176] [lr 0.002961] [CE 4.298 (4.287)] [KD 0.000 (0.000)]
2024-10-11 17:45:07,580 - Train: 7.37% [27650/375300]  [22.1/300.0] [batch_t 0.245 (0.243)] [data_t 0.009] [optim_t 0.236] [lr 0.002960] [CE 4.195 (4.269)] [KD 0.000 (0.000)]
2024-10-11 17:45:19,241 - Train: 7.38% [27700/375300]  [22.1/300.0] [batch_t 0.192 (0.233)] [data_t 0.009] [optim_t 0.182] [lr 0.002960] [CE 4.290 (4.216)] [KD 0.000 (0.000)]
2024-10-11 17:45:31,301 - Train: 7.39% [27750/375300]  [22.2/300.0] [batch_t 0.233 (0.241)] [data_t 0.009] [optim_t 0.224] [lr 0.002960] [CE 4.740 (4.293)] [KD 0.000 (0.000)]
2024-10-11 17:45:42,402 - Train: 7.41% [27800/375300]  [22.2/300.0] [batch_t 0.234 (0.222)] [data_t 0.009] [optim_t 0.226] [lr 0.002960] [CE 4.532 (4.246)] [KD 0.000 (0.000)]
2024-10-11 17:45:54,060 - Train: 7.42% [27850/375300]  [22.3/300.0] [batch_t 0.232 (0.233)] [data_t 0.009] [optim_t 0.223] [lr 0.002960] [CE 4.569 (4.242)] [KD 0.000 (0.000)]
2024-10-11 17:46:05,675 - Train: 7.43% [27900/375300]  [22.3/300.0] [batch_t 0.219 (0.232)] [data_t 0.009] [optim_t 0.210] [lr 0.002960] [CE 4.484 (4.248)] [KD 0.000 (0.000)]
2024-10-11 17:46:17,312 - Train: 7.45% [27950/375300]  [22.3/300.0] [batch_t 0.241 (0.233)] [data_t 0.009] [optim_t 0.232] [lr 0.002960] [CE 4.522 (4.252)] [KD 0.000 (0.000)]
2024-10-11 17:46:29,073 - Train: 7.46% [28000/375300]  [22.4/300.0] [batch_t 0.321 (0.235)] [data_t 0.009] [optim_t 0.312] [lr 0.002959] [CE 4.523 (4.250)] [KD 0.000 (0.000)]
2024-10-11 17:46:40,760 - Train: 7.47% [28050/375300]  [22.4/300.0] [batch_t 0.267 (0.234)] [data_t 0.009] [optim_t 0.258] [lr 0.002959] [CE 3.941 (4.257)] [KD 0.000 (0.000)]
2024-10-11 17:46:52,567 - Train: 7.49% [28100/375300]  [22.5/300.0] [batch_t 0.269 (0.236)] [data_t 0.009] [optim_t 0.261] [lr 0.002959] [CE 4.177 (4.231)] [KD 0.000 (0.000)]
2024-10-11 17:47:04,136 - Train: 7.50% [28150/375300]  [22.5/300.0] [batch_t 0.210 (0.231)] [data_t 0.009] [optim_t 0.201] [lr 0.002959] [CE 4.022 (4.245)] [KD 0.000 (0.000)]
2024-10-11 17:47:15,504 - Train: 7.51% [28200/375300]  [22.5/300.0] [batch_t 0.185 (0.227)] [data_t 0.009] [optim_t 0.176] [lr 0.002959] [CE 4.430 (4.250)] [KD 0.000 (0.000)]
2024-10-11 17:47:26,942 - Train: 7.53% [28250/375300]  [22.6/300.0] [batch_t 0.185 (0.229)] [data_t 0.009] [optim_t 0.176] [lr 0.002959] [CE 4.486 (4.279)] [KD 0.000 (0.000)]
2024-10-11 17:47:38,201 - Train: 7.54% [28300/375300]  [22.6/300.0] [batch_t 0.216 (0.225)] [data_t 0.009] [optim_t 0.207] [lr 0.002959] [CE 4.327 (4.233)] [KD 0.000 (0.000)]
2024-10-11 17:47:49,666 - Train: 7.55% [28350/375300]  [22.7/300.0] [batch_t 0.187 (0.229)] [data_t 0.009] [optim_t 0.178] [lr 0.002958] [CE 4.071 (4.277)] [KD 0.000 (0.000)]
2024-10-11 17:48:01,172 - Train: 7.57% [28400/375300]  [22.7/300.0] [batch_t 0.249 (0.230)] [data_t 0.009] [optim_t 0.240] [lr 0.002958] [CE 4.330 (4.259)] [KD 0.000 (0.000)]
2024-10-11 17:48:12,778 - Train: 7.58% [28450/375300]  [22.7/300.0] [batch_t 0.290 (0.232)] [data_t 0.009] [optim_t 0.281] [lr 0.002958] [CE 4.262 (4.264)] [KD 0.000 (0.000)]
2024-10-11 17:48:24,337 - Train: 7.59% [28500/375300]  [22.8/300.0] [batch_t 0.242 (0.231)] [data_t 0.009] [optim_t 0.233] [lr 0.002958] [CE 4.402 (4.304)] [KD 0.000 (0.000)]
2024-10-11 17:48:36,129 - Train: 7.61% [28550/375300]  [22.8/300.0] [batch_t 0.292 (0.236)] [data_t 0.009] [optim_t 0.283] [lr 0.002958] [CE 4.027 (4.239)] [KD 0.000 (0.000)]
2024-10-11 17:48:48,011 - Train: 7.62% [28600/375300]  [22.9/300.0] [batch_t 0.263 (0.238)] [data_t 0.009] [optim_t 0.254] [lr 0.002958] [CE 4.360 (4.266)] [KD 0.000 (0.000)]
2024-10-11 17:48:59,859 - Train: 7.63% [28650/375300]  [22.9/300.0] [batch_t 0.186 (0.237)] [data_t 0.009] [optim_t 0.177] [lr 0.002958] [CE 4.373 (4.300)] [KD 0.000 (0.000)]
2024-10-11 17:49:11,653 - Train: 7.65% [28700/375300]  [22.9/300.0] [batch_t 0.203 (0.236)] [data_t 0.009] [optim_t 0.194] [lr 0.002957] [CE 4.225 (4.257)] [KD 0.000 (0.000)]
2024-10-11 17:49:23,476 - Train: 7.66% [28750/375300]  [23.0/300.0] [batch_t 0.254 (0.236)] [data_t 0.009] [optim_t 0.245] [lr 0.002957] [CE 4.071 (4.284)] [KD 0.000 (0.000)]
2024-10-11 17:49:28,563 - ==> Total time: 1:56:11	 Eta: 23:19:18 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-11 17:49:37,788 - Train: 7.67% [28800/375300]  [23.0/300.0] [batch_t 0.185 (0.289)] [data_t 0.009] [optim_t 0.176] [lr 0.002957] [CE 4.053 (4.205)] [KD 0.000 (0.000)]
2024-10-11 17:49:50,417 - Train: 7.69% [28850/375300]  [23.1/300.0] [batch_t 0.212 (0.252)] [data_t 0.009] [optim_t 0.204] [lr 0.002957] [CE 3.789 (4.182)] [KD 0.000 (0.000)]
2024-10-11 17:50:02,945 - Train: 7.70% [28900/375300]  [23.1/300.0] [batch_t 0.244 (0.250)] [data_t 0.009] [optim_t 0.235] [lr 0.002957] [CE 4.606 (4.235)] [KD 0.000 (0.000)]
2024-10-11 17:50:15,325 - Train: 7.71% [28950/375300]  [23.1/300.0] [batch_t 0.243 (0.247)] [data_t 0.009] [optim_t 0.234] [lr 0.002957] [CE 3.698 (4.230)] [KD 0.000 (0.000)]
2024-10-11 17:50:27,518 - Train: 7.73% [29000/375300]  [23.2/300.0] [batch_t 0.234 (0.244)] [data_t 0.009] [optim_t 0.225] [lr 0.002956] [CE 4.605 (4.214)] [KD 0.000 (0.000)]
2024-10-11 17:50:40,241 - Train: 7.74% [29050/375300]  [23.2/300.0] [batch_t 0.282 (0.254)] [data_t 0.009] [optim_t 0.273] [lr 0.002956] [CE 4.446 (4.265)] [KD 0.000 (0.000)]
2024-10-11 17:50:52,301 - Train: 7.75% [29100/375300]  [23.3/300.0] [batch_t 0.267 (0.241)] [data_t 0.009] [optim_t 0.258] [lr 0.002956] [CE 4.585 (4.222)] [KD 0.000 (0.000)]
2024-10-11 17:51:04,580 - Train: 7.77% [29150/375300]  [23.3/300.0] [batch_t 0.243 (0.245)] [data_t 0.009] [optim_t 0.234] [lr 0.002956] [CE 4.396 (4.188)] [KD 0.000 (0.000)]
2024-10-11 17:51:16,687 - Train: 7.78% [29200/375300]  [23.3/300.0] [batch_t 0.255 (0.242)] [data_t 0.009] [optim_t 0.246] [lr 0.002956] [CE 4.311 (4.238)] [KD 0.000 (0.000)]
2024-10-11 17:51:29,143 - Train: 7.79% [29250/375300]  [23.4/300.0] [batch_t 0.275 (0.249)] [data_t 0.009] [optim_t 0.266] [lr 0.002956] [CE 4.342 (4.193)] [KD 0.000 (0.000)]
2024-10-11 17:51:41,351 - Train: 7.81% [29300/375300]  [23.4/300.0] [batch_t 0.253 (0.244)] [data_t 0.009] [optim_t 0.244] [lr 0.002956] [CE 4.046 (4.263)] [KD 0.000 (0.000)]
2024-10-11 17:51:53,665 - Train: 7.82% [29350/375300]  [23.5/300.0] [batch_t 0.278 (0.246)] [data_t 0.009] [optim_t 0.269] [lr 0.002955] [CE 3.995 (4.209)] [KD 0.000 (0.000)]
2024-10-11 17:52:05,605 - Train: 7.83% [29400/375300]  [23.5/300.0] [batch_t 0.227 (0.239)] [data_t 0.009] [optim_t 0.218] [lr 0.002955] [CE 4.253 (4.228)] [KD 0.000 (0.000)]
2024-10-11 17:52:17,607 - Train: 7.85% [29450/375300]  [23.5/300.0] [batch_t 0.272 (0.240)] [data_t 0.009] [optim_t 0.262] [lr 0.002955] [CE 4.092 (4.265)] [KD 0.000 (0.000)]
2024-10-11 17:52:29,757 - Train: 7.86% [29500/375300]  [23.6/300.0] [batch_t 0.233 (0.243)] [data_t 0.009] [optim_t 0.224] [lr 0.002955] [CE 4.174 (4.247)] [KD 0.000 (0.000)]
2024-10-11 17:52:41,947 - Train: 7.87% [29550/375300]  [23.6/300.0] [batch_t 0.240 (0.244)] [data_t 0.009] [optim_t 0.231] [lr 0.002955] [CE 4.566 (4.228)] [KD 0.000 (0.000)]
2024-10-11 17:52:53,965 - Train: 7.89% [29600/375300]  [23.7/300.0] [batch_t 0.214 (0.240)] [data_t 0.009] [optim_t 0.205] [lr 0.002955] [CE 4.128 (4.259)] [KD 0.000 (0.000)]
2024-10-11 17:53:06,487 - Train: 7.90% [29650/375300]  [23.7/300.0] [batch_t 0.457 (0.250)] [data_t 0.009] [optim_t 0.449] [lr 0.002954] [CE 4.228 (4.209)] [KD 0.000 (0.000)]
2024-10-11 17:53:18,757 - Train: 7.91% [29700/375300]  [23.7/300.0] [batch_t 0.244 (0.245)] [data_t 0.009] [optim_t 0.235] [lr 0.002954] [CE 4.252 (4.275)] [KD 0.000 (0.000)]
2024-10-11 17:53:30,885 - Train: 7.93% [29750/375300]  [23.8/300.0] [batch_t 0.217 (0.242)] [data_t 0.009] [optim_t 0.208] [lr 0.002954] [CE 4.316 (4.218)] [KD 0.000 (0.000)]
2024-10-11 17:53:43,106 - Train: 7.94% [29800/375300]  [23.8/300.0] [batch_t 0.260 (0.244)] [data_t 0.009] [optim_t 0.251] [lr 0.002954] [CE 4.101 (4.246)] [KD 0.000 (0.000)]
2024-10-11 17:53:55,204 - Train: 7.95% [29850/375300]  [23.9/300.0] [batch_t 0.219 (0.242)] [data_t 0.009] [optim_t 0.211] [lr 0.002954] [CE 4.442 (4.251)] [KD 0.000 (0.000)]
2024-10-11 17:54:06,992 - Train: 7.97% [29900/375300]  [23.9/300.0] [batch_t 0.252 (0.236)] [data_t 0.009] [optim_t 0.243] [lr 0.002954] [CE 4.574 (4.214)] [KD 0.000 (0.000)]
2024-10-11 17:54:19,017 - Train: 7.98% [29950/375300]  [23.9/300.0] [batch_t 0.204 (0.240)] [data_t 0.009] [optim_t 0.195] [lr 0.002954] [CE 4.080 (4.235)] [KD 0.000 (0.000)]
2024-10-11 17:54:31,086 - Train: 7.99% [30000/375300]  [24.0/300.0] [batch_t 0.222 (0.241)] [data_t 0.009] [optim_t 0.213] [lr 0.002953] [CE 4.488 (4.272)] [KD 0.000 (0.000)]
2024-10-11 17:54:36,405 - ==> Total time: 2:01:19	 Eta: 23:15:09 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-11 17:54:45,795 - Train: 8.01% [30050/375300]  [24.0/300.0] [batch_t 0.191 (0.307)] [data_t 0.009] [optim_t 0.182] [lr 0.002953] [CE 4.270 (4.199)] [KD 0.000 (0.000)]
2024-10-11 17:54:56,366 - Train: 8.02% [30100/375300]  [24.1/300.0] [batch_t 0.223 (0.211)] [data_t 0.009] [optim_t 0.214] [lr 0.002953] [CE 4.253 (4.215)] [KD 0.000 (0.000)]
2024-10-11 17:55:07,529 - Train: 8.03% [30150/375300]  [24.1/300.0] [batch_t 0.241 (0.223)] [data_t 0.009] [optim_t 0.232] [lr 0.002953] [CE 4.393 (4.173)] [KD 0.000 (0.000)]
2024-10-11 17:55:18,901 - Train: 8.05% [30200/375300]  [24.1/300.0] [batch_t 0.230 (0.227)] [data_t 0.009] [optim_t 0.221] [lr 0.002953] [CE 3.984 (4.192)] [KD 0.000 (0.000)]
2024-10-11 17:55:30,442 - Train: 8.06% [30250/375300]  [24.2/300.0] [batch_t 0.237 (0.231)] [data_t 0.009] [optim_t 0.228] [lr 0.002953] [CE 4.142 (4.185)] [KD 0.000 (0.000)]
2024-10-11 17:55:41,983 - Train: 8.07% [30300/375300]  [24.2/300.0] [batch_t 0.226 (0.231)] [data_t 0.009] [optim_t 0.218] [lr 0.002952] [CE 4.125 (4.226)] [KD 0.000 (0.000)]
2024-10-11 17:55:53,665 - Train: 8.09% [30350/375300]  [24.3/300.0] [batch_t 0.236 (0.234)] [data_t 0.009] [optim_t 0.227] [lr 0.002952] [CE 4.345 (4.197)] [KD 0.000 (0.000)]
2024-10-11 17:56:05,342 - Train: 8.10% [30400/375300]  [24.3/300.0] [batch_t 0.183 (0.233)] [data_t 0.009] [optim_t 0.174] [lr 0.002952] [CE 4.450 (4.186)] [KD 0.000 (0.000)]
2024-10-11 17:56:17,145 - Train: 8.11% [30450/375300]  [24.3/300.0] [batch_t 0.253 (0.236)] [data_t 0.009] [optim_t 0.244] [lr 0.002952] [CE 4.200 (4.197)] [KD 0.000 (0.000)]
2024-10-11 17:56:28,935 - Train: 8.13% [30500/375300]  [24.4/300.0] [batch_t 0.217 (0.236)] [data_t 0.009] [optim_t 0.208] [lr 0.002952] [CE 4.511 (4.185)] [KD 0.000 (0.000)]
2024-10-11 17:56:40,801 - Train: 8.14% [30550/375300]  [24.4/300.0] [batch_t 0.232 (0.237)] [data_t 0.009] [optim_t 0.222] [lr 0.002952] [CE 4.288 (4.186)] [KD 0.000 (0.000)]
2024-10-11 17:56:52,482 - Train: 8.15% [30600/375300]  [24.5/300.0] [batch_t 0.247 (0.233)] [data_t 0.009] [optim_t 0.238] [lr 0.002952] [CE 4.718 (4.226)] [KD 0.000 (0.000)]
2024-10-11 17:57:04,356 - Train: 8.17% [30650/375300]  [24.5/300.0] [batch_t 0.329 (0.237)] [data_t 0.009] [optim_t 0.320] [lr 0.002951] [CE 3.897 (4.240)] [KD 0.000 (0.000)]
2024-10-11 17:57:15,998 - Train: 8.18% [30700/375300]  [24.5/300.0] [batch_t 0.257 (0.233)] [data_t 0.009] [optim_t 0.248] [lr 0.002951] [CE 4.186 (4.203)] [KD 0.000 (0.000)]
2024-10-11 17:57:27,540 - Train: 8.19% [30750/375300]  [24.6/300.0] [batch_t 0.242 (0.231)] [data_t 0.009] [optim_t 0.233] [lr 0.002951] [CE 4.067 (4.181)] [KD 0.000 (0.000)]
2024-10-11 17:57:39,230 - Train: 8.21% [30800/375300]  [24.6/300.0] [batch_t 0.234 (0.234)] [data_t 0.009] [optim_t 0.225] [lr 0.002951] [CE 4.129 (4.215)] [KD 0.000 (0.000)]
2024-10-11 17:57:50,871 - Train: 8.22% [30850/375300]  [24.7/300.0] [batch_t 0.216 (0.233)] [data_t 0.009] [optim_t 0.207] [lr 0.002951] [CE 4.044 (4.210)] [KD 0.000 (0.000)]
2024-10-11 17:58:02,382 - Train: 8.23% [30900/375300]  [24.7/300.0] [batch_t 0.237 (0.230)] [data_t 0.009] [optim_t 0.228] [lr 0.002951] [CE 4.218 (4.157)] [KD 0.000 (0.000)]
2024-10-11 17:58:14,358 - Train: 8.25% [30950/375300]  [24.7/300.0] [batch_t 0.296 (0.239)] [data_t 0.009] [optim_t 0.287] [lr 0.002950] [CE 4.127 (4.208)] [KD 0.000 (0.000)]
2024-10-11 17:58:26,155 - Train: 8.26% [31000/375300]  [24.8/300.0] [batch_t 0.280 (0.236)] [data_t 0.009] [optim_t 0.271] [lr 0.002950] [CE 4.254 (4.235)] [KD 0.000 (0.000)]
2024-10-11 17:58:37,720 - Train: 8.27% [31050/375300]  [24.8/300.0] [batch_t 0.211 (0.231)] [data_t 0.009] [optim_t 0.202] [lr 0.002950] [CE 4.504 (4.228)] [KD 0.000 (0.000)]
2024-10-11 17:58:49,314 - Train: 8.29% [31100/375300]  [24.9/300.0] [batch_t 0.204 (0.232)] [data_t 0.009] [optim_t 0.195] [lr 0.002950] [CE 4.057 (4.175)] [KD 0.000 (0.000)]
2024-10-11 17:59:00,813 - Train: 8.30% [31150/375300]  [24.9/300.0] [batch_t 0.196 (0.230)] [data_t 0.009] [optim_t 0.187] [lr 0.002950] [CE 4.092 (4.219)] [KD 0.000 (0.000)]
2024-10-11 17:59:12,577 - Train: 8.31% [31200/375300]  [24.9/300.0] [batch_t 0.196 (0.235)] [data_t 0.009] [optim_t 0.188] [lr 0.002950] [CE 3.830 (4.278)] [KD 0.000 (0.000)]
2024-10-11 17:59:24,401 - Train: 8.33% [31250/375300]  [25.0/300.0] [batch_t 0.252 (0.236)] [data_t 0.009] [optim_t 0.243] [lr 0.002949] [CE 4.324 (4.242)] [KD 0.000 (0.000)]
2024-10-11 17:59:41,967 - Test (net): 100.00% [50/50] [batch_t 0.068 (0.239)] [top1_cnt  31342] [top5_cnt  42770] [top_all  50000]
2024-10-11 17:59:41,968 - net: 62.684 (85.540)
2024-10-11 17:59:54,034 - Test (net_E): 100.00% [50/50] [batch_t 0.071 (0.233)] [top1_cnt  33106] [top5_cnt  43688] [top_all  50000]
2024-10-11 17:59:54,034 - net_E: 66.212 (87.376)
